line_number,error_type,description,suspected_cause,full_line,line_preview,full_line_length,actual_error,has_comma,has_quote,has_newline_in_field,file_name,file_path,llm,model_run,run,domain,shot
35,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,SD,2000.0,2000100004.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan approved but not accepted,2,320000.0,90.0,4.8,1.0,3,,1000.0,1000.0,,0.0,,300,1,1,0,0,1,2,1,1,2,3,4,3,1,2,2,1,350000.0,Standard,Primary residence,Mobile Home,Other,1,1,200000.0,30.0,3,4,2,1,1,2,1,2222,2.0,4.0,2,1,2,2,30-35,40-49,No,,1,1  ","2024,99999,SD,2000.0,2000100004.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,As",354,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
36,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,OK,3000.0,3000000009.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Approved but not accepted,1,175000.0,95.0,4.9,0.7,3,,800.0,1200.0,,0.0,,240,1,1,0,1,1,4,3,1,3,2,4,2,1,2,2,1,300000.0,Standard,Primary residence,Mobile Home,Other,2,0,220000.0,30.0,3,3,1,2,1,1,1,2222,1.0,3.0,1,2,2,1,35-44,50-59,Yes,,1,2  ","2024,99999,OK,3000.0,3000000009.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Wh",349,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
38,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CA,0750.0,07501010100.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,400000.0,80.0,6.5,1.25,2,,10000.0,15000.0,5000.0,2.0,300,12,0,0,0,0,0,500000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,3,1,,73.0,,1111,1111,1,1,1,1,1.0,5,1,5,1,5,35-44,9999,No,,1,1","2024,99999,CA,0750.0,07501010100.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispan",336,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
39,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,NY,0810.0,08102010200.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Female,Loan originated,1,320000.0,85.0,6.75,1.5,1,,7500.0,10000.0,2000.0,1.5,240,0,0,0,0,0,0,400000.0,Site-Built,Principal residence,FHA,1,,1,1,2,4,1,,61.0,,1111,1111,3,3,2,2,1.0,4,1,4,1,4,45-54,9999,No,,1,1","2024,99999,NY,0810.0,08102010200.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or",322,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
40,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,FL,1190.0,11903010300.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application approved but not accepted,1,450000.0,75.0,7.0,1.0,1,,5000.0,5000.0,0.0,0.0,180,6,0,0,0,0,0,600000.0,Site-Built,Principal residence,VA,1,,1,1,2,3,1,,39.0,,1111,1111,3,3,1,1,1.0,5,1,5,1,5,35-44,9999,Yes,,1,1","2024,99999,FL,1190.0,11903010300.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or ",336,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
41,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,TX,0950.0,09504040400.0,Conventional:Refinance,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,150000.0,70.0,5.5,0.75,1,,6000.0,8000.0,1000.0,1.0,360,0,0,0,0,0,0,200000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,2,1,,48.0,,1111,1111,2,2,1,1,1.0,2,1,2,1,2,35-44,9999,No,,1,1","2024,99999,TX,0950.0,09504040400.0,Conventional:Refinance,Single Family (1-4 Units):Site-Built,Not H",338,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
42,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,GA,2430.0,24305050500.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic/Mexican/Chicano,Y,Application denied by financial institution,1,220000.0,90.0,7.25,1.75,1,,3000.0,8000.0,3500.0,2.5,120,3,0,0,0,0,0,250000.0,Site-Built,Second residence,Conventional,1,,1,1,2,2,1,,42.0,,1111,1111,4,4,2,2,1.0,1,1,1,1,1,35-44,9999,No,,1,1","2024,99999,GA,2430.0,24305050500.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispan",375,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
43,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,NC,0630.0,06306060600.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,1,300000.0,75.0,6.8,1.3,1,,4500.0,6500.0,1500.0,1.25,180,4,0,0,0,0,0,350000.0,Site-Built,Principal residence,FHA,1,,1,1,2,2,1,,58.0,,1111,1111,3,3,2,2,1.0,3,1,3,1,3,45-54,9999,Yes,,1,1","2024,99999,NC,0630.0,06306060600.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or",337,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
44,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,IL,0310.0,03107070700.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian/Alaska Native,Female,Loan originated,1,380000.0,82.5,7.5,1.4,1,,9000.0,12000.0,2000.0,2.0,240,0,0,0,0,0,0,450000.0,Site-Built,Principal residence,VA,1,,1,1,2,1,1,,47.0,,1111,1111,2,2,1,1,1.0,1,1,1,1,1,35-44,9999,No,,1,1","2024,99999,IL,0310.0,03107070700.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or ",343,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
45,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,WA,1390.0,13908080800.0,Conventional:Refinance,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,120000.0,65.0,5.25,0.6,1,,4000.0,7000.0,500.0,0.75,150,6,0,0,0,0,0,200000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,4,1,,53.0,,1111,1111,3,3,1,1,1.0,4,1,4,1,4,45-54,9999,Yes,,1,1","2024,99999,WA,1390.0,13908080800.0,Conventional:Refinance,Single Family (1-4 Units):Site-Built,Not H",339,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
46,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,OR,2390.0,23909090900.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic/Mexican/Chicano,Female,Loan originated,1,200000.0,85.0,6.1,1.0,1,,4000.0,5000.0,1000.0,1.0,240,0,0,0,0,0,0,250000.0,Site-Built,Principal residence,FHA,1,,1,1,2,4,1,,37.0,,1111,1111,4,4,2,2,1.0,3,1,3,1,3,25-34,9999,No,,1,1","2024,99999,OR,2390.0,23909090900.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Lat",335,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
47,too_many_fields,Row has 60 columns but header expects 58 columns (2 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MA,1520.0,15210101000.0,Conventional:Purchase,Multi-Family Housing (5+ Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,400000.0,80.0,6.4,1.2,1,,7500.0,9000.0,800.0,1.5,300,3,0,0,0,0,0,500000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,3,1,,54.0,,1111,1111,2,2,1,1,1.0,4,1,4,1,4,45-54,9999.Yes,,1,1","2024,99999,MA,1520.0,15210101000.0,Conventional:Purchase,Multi-Family Housing (5+ Units):Site-Built,",342,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
48,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MD,1090.0,10901010100.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Female,Application approved but not accepted,1,600000.0,85.0,7.5,1.75,1,,12000.0,15000.0,500.0,1.0,270,5,0,0,0,1,0,700000.0,Site-Built,Principal residence,VA,1,,1,1,2,4,1,,56.0,,1111,1111,3,3,2,2,1.0,3,1,3,1,3,35-44,9999,Yes,,1,1","2024,99999,MD,1090.0,10901010100.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or ",343,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
49,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CO,0450.0,04502020200.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,350000.0,82.0,6.95,1.4,1,,8000.0,10000.0,2000.0,1.75,210,7,0,0,0,0,0,400000.0,Site-Built,Principal residence,FHA,1,,1,1,2,3,1,,60.0,,1111,1111,2,2,1,1,1.0,3,1,3,1,3,35-44,9999,No,,1,1","2024,99999,CO,0450.0,04502020200.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or",321,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
50,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MI,0390.0,03903030300.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian/Alaska Native,Male,File closed for incompleteness,1,280000.0,80.0,7.2,1.35,1,,6000.0,7000.0,300.0,1.5,180,4,0,0,0,0,0,350000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,3,1,,49.0,,1111,1111,4,4,2,2,1.0,3,1,3,1,3,35-44,9999,Yes,,1,1","2024,99999,MI,0390.0,03903030300.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispan",372,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
51,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,VA,1130.0,11304040400.0,FHA:Refinance,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,200000.0,75.0,5.8,0.8,1,,4000.0,5000.0,500.0,1.0,240,0,0,1,0,0,0,280000.0,Site-Built,Principal residence,FHA,1,,1,1,2,2,1,,59.0,,1111,1111,2,2,1,1,1.0,3,1,3,1,3,55-64,9999,No,,1,1","2024,99999,VA,1130.0,11304040400.0,FHA:Refinance,Single Family (1-4 Units):Site-Built,Not Hispanic o",320,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
52,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MO,0610.0,06105050500.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,320000.0,78.0,6.4,1.25,1,,7000.0,9000.0,2000.0,1.5,190,4,0,0,0,0,0,400000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,1,1,,59.0,,1111,1111,2,2,1,1,1.0,4,1,4,1,4,25-34,9999,Yes,,1,1","2024,99999,MO,0610.0,06105050500.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hi",338,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
53,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,OH,0030.0,00306060600.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Mixed Race,Female,Loan originated,1,480000.0,82.5,7.35,1.5,1,,8000.0,10000.0,500.0,1.75,210,6,0,0,0,0,0,600000.0,Site-Built,Principal residence,VA,1,,1,1,2,4,1,,60.0,,1111,1111,3,3,2,2,1.0,6,1,6,1,6,25-34,9999,No,,1,1","2024,99999,OH,0030.0,00306060600.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Lati",321,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
54,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,IN,0150.0,01507070700.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,370000.0,80.0,6.35,1.0,1,,5000.0,6000.0,1000.0,1.25,180,3,0,0,0,0,0,450000.0,Site-Built,Principal residence,Conventional,1,,1,1,2,2,1,,44.0,,1111,1111,3,3,1,1,1.0,6,1,6,1,6,25-34,9999,Yes,,1,1","2024,99999,IN,0150.0,01507070700.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hi",339,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
55,too_many_fields,Row has 61 columns but header expects 58 columns (3 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,SC,0670.0,06708080800.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,330000.0,85.0,6.8,1.4,1,,6000.0,8000.0,2000.0,1.5,230,2,0,0,0,0,0,400000.0,Site-Built,Principal residence,FHA,1,,1,1,2,2,1,,51.0,,1111,1111,3,3,1,1,1.0,3,1,3,1,3,35-44,9999,No,,1,1","2024,99999,SC,0670.0,06708080800.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or",318,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
